10000 0.51208400 5120.84000000
10000 0.51193180 5119.31800000
10000 0.51202720 5120.27200000
10000 0.51178110 5117.81100000
10000 0.51274140 5127.41400000
30000 0.52064253 15619.27600000
40000 0.51640073 20656.02900001
50000 0.51351132 25675.56600001
100000 0.50780962 50780.96200002
1000000 0.50270321 502703.21399325
10000000 0.50220429 5022042.86403463
1000000 0.50274235 502742.35099401
1000 0.52338600 523.38600000
1000 0.52113600 521.13600000
30000 0.52058603 15617.58100000
30 0.54813333 16.44400000
30000 0.52060023 15618.00700000
30500 0.52064239 15879.59300001
30600 0.52070422 15933.54900001
30700 0.52051560 15979.82900001
30750 0.52061210 16008.82200001
30775 0.52065605 16023.19000001
30785 0.52053295 16024.60700001
30790 0.52075736 16034.11900001
30791 0.52073554 16033.96800001
30791 0.52068000 16032.25800001
30791 0.52053743 16027.86800000
