1 0.0 0
501 0.007984031936127744 4
1001 0.006993006993006993 7
1501 0.0073284477015323115 11
2001 0.0069965017491254375 14
2501 0.008396641343462616 21
3001 0.007997334221926024 24
3501 0.008283347614967152 29
4001 0.0094976255936016 38
4501 0.007776049766718507 35
5001 0.008198360327934412 41
5501 0.00781676058898382 43
6001 0.00783202799533411 47
6501 0.007691124442393478 50
7001 0.007427510355663477 52
7501 0.007465671243834155 56
8001 0.0073740782402199724 59
8501 0.007528526055758146 64
9001 0.007443617375847128 67
9501 0.007157141353541732 68
10001 0.006999300069993001 70
10501 0.007427864012951147 78
11001 0.007362967002999727 81
11501 0.007738457525432571 89
12001 0.007166069494208816 86
12501 0.007359411247100232 92
13001 0.00730713022075225 95
13501 0.0072587215761795425 98
14001 0.007142346975216056 100
14501 0.00724087993931453 105
15001 0.00706619558696087 106
15501 0.0062576607960776725 97
16001 0.0071245547153302915 114
16501 0.006242045936609902 103
17001 0.006764307981883419 115
17501 0.006799611450774241 119
18001 0.006555191378256764 118
18501 0.006432084752175558 119
19001 0.0066312299352665645 126
19501 0.006409927696015589 125
20001 0.006349682515874206 127
20501 0.0061460416565045604 126
21001 0.0060473310794724065 127
21501 0.006092739872564067 131
22001 0.005999727285123404 132
22501 0.005066441491489267 114
23001 0.005825833659406113 134
23501 0.005829539168546019 137
24001 0.005749760426648889 138
24501 0.005591608505775275 137
25001 0.00483980640774369 121
25501 0.00541155248813772 138
26001 0.004884427522018384 127
26501 0.005207350666012603 138
27001 0.005259064479093367 142
27501 0.004981637031380677 137
28001 0.005142673475947287 144
28501 0.005017367811655731 143
29001 0.004930864452949898 143
29501 0.004779499000033897 141
