0 0.55100000
100 0.59500000
200 0.55100000
300 0.57600000
400 0.55600000
500 0.55600000
600 0.55600000
700 0.55600000
800 0.55600000
900 0.55500000
1000 0.55700000
1100 0.55500000
1200 0.55600000
1300 0.57500000
1400 0.55800000
1500 0.55600000
1600 0.55800000
1700 0.57600000
1800 0.55800000
1900 0.55800000
2000 0.55800000
2100 0.55700000
2200 0.55600000
2300 0.55900000
2400 0.57700000
2500 0.56000000
2600 0.55800000
2700 0.57300000
2800 0.59100000
2900 0.61000000
3000 0.56000000
3100 0.57600000
3200 0.57200000
3300 0.55900000
3400 0.56100000
3500 0.55900000
3600 0.56100000
3700 0.55900000
3800 0.56100000
3900 0.56100000
4000 0.56000000
4100 0.56000000
4200 0.56000000
4300 0.56000000
4400 0.56200000
4500 0.56300000
4600 0.56200000
4700 0.56300000
4800 0.56300000
4900 0.57700000
5000 0.59800000
5100 0.61700000
5200 0.56600000
5300 0.57700000
5400 0.56500000
5500 0.56600000
5600 0.56400000
5700 0.56400000
5800 0.58100000
5900 0.56400000
6000 0.56600000
6100 0.56500000
6200 0.56400000
6300 0.56600000
6400 0.56400000
6500 0.56500000
6600 0.57300000
6700 0.56800000
6800 0.59500000
6900 0.56700000
7000 0.56700000
7100 0.56800000
7200 0.56600000
7300 0.56400000
7400 0.56500000
7500 0.58400000
7600 0.56700000
7700 0.56600000
7800 0.59600000
7900 0.57000000
8000 0.56700000
8100 0.56800000
8200 0.56800000
8300 0.56600000
8400 0.56700000
8500 0.56900000
8600 0.58000000
8700 0.57000000
8800 0.56800000
8900 0.56900000
9000 0.57600000
9100 0.57100000
9200 0.57700000
9300 0.56900000
9400 0.56700000
9500 0.56900000
9600 0.57000000
9700 0.57000000
9800 0.57000000
9900 0.57200000
10000 0.63400000
