10 10 0.8065
10 20 0.7949
10 30 0.7994
10 40 0.7975
10 50 0.7949
10 60 0.7491
10 70 0.6498
10 80 0.8178
10 90 0.6893
10 100 0.6694
10 200 0.6501
10 300 0.6504
10 400 0.6459
10 500 0.6586
10 600 0.6886
10 700 0.7272
10 800 0.7961
10 900 0.8075
10 1000 0.8043
10 2000 0.8248
10 3000 0.8232
10 4000 0.8245
10 5000 0.8187
10 6000 0.8354
10 7000 0.8433
10 8000 0.8503
10 9000 0.849
10 10000 0.7633
10 20000 0.7115
10 30000 0.7767
10 40000 0.8361
10 50000 0.7896
10 60000 0.9177
10 70000 0.9338
10 80000 0.9192
10 90000 0.9856
10 100000 1.2495
