2 10 0.5392
2 20 0.5387
2 30 0.5475
2 40 0.5531
2 50 0.5677
2 60 0.5694
2 70 0.5662
2 80 0.5663
2 90 0.5696
2 100 0.5687
2 200 0.5685
2 300 0.5639
2 400 0.8625
2 500 0.5724
2 600 0.5799
2 700 0.568
2 800 0.5665
2 900 0.5699
2 1000 0.5777
2 2000 0.5834
2 3000 0.5793
2 4000 0.5871
2 5000 0.5898
2 6000 0.9219
2 7000 0.6108
2 8000 0.6086
2 9000 0.611
