0 0.59200000
100 0.55200000
200 0.55100000
300 0.57900000
400 0.55200000
500 0.55200000
600 0.55100000
700 0.55100000
800 0.55200000
900 0.55200000
1000 0.55200000
1100 0.55500000
1200 0.55600000
1300 0.56500000
1400 0.60400000
1500 0.55700000
1600 0.56600000
1700 0.55700000
1800 0.55700000
1900 0.58900000
2000 0.55700000
2100 0.55700000
2200 0.57800000
2300 0.56200000
2400 0.55700000
2500 0.55700000
2600 0.56100000
2700 0.55800000
2800 0.59100000
2900 0.55800000
3000 0.58400000
3100 0.60800000
3200 0.55900000
3300 0.56000000
3400 0.56000000
3500 0.59200000
3600 0.56000000
3700 0.55900000
3800 0.56000000
3900 0.56100000
4000 0.61300000
4100 0.56000000
4200 0.56000000
4300 0.56000000
4400 0.56000000
4500 0.56000000
4600 0.56100000
4700 0.56100000
4800 0.56100000
4900 0.56100000
5000 0.61300000
5100 0.56100000
5200 0.56300000
5300 0.56300000
5400 0.56400000
5500 0.56300000
5600 0.56500000
5700 0.56300000
5800 0.56500000
5900 0.56400000
6000 0.56500000
6100 0.56500000
6200 0.56500000
6300 0.56600000
6400 0.56600000
6500 0.56600000
6600 0.56500000
6700 0.56500000
6800 0.56600000
6900 0.56800000
7000 0.58200000
7100 0.62400000
7200 0.56700000
7300 0.56600000
7400 0.56800000
7500 0.56700000
7600 0.56900000
7700 0.56600000
7800 0.56800000
7900 0.56700000
8000 0.56700000
8100 0.60600000
8200 0.56800000
8300 0.60600000
8400 0.56700000
8500 0.56800000
8600 0.56700000
8700 0.56800000
8800 0.56800000
8900 0.57000000
9000 0.57300000
9100 0.57000000
9200 0.60000000
9300 0.57000000
9400 0.57000000
9500 0.57300000
9600 0.57300000
9700 0.57000000
9800 0.57100000
9900 0.57100000
10000 0.57100000
10100 0.57200000
10200 0.57200000
10300 0.57200000
10400 0.57100000
10500 0.57200000
10600 0.57200000
10700 0.57200000
10800 0.57400000
10900 0.57300000
11000 0.63800000
11100 0.63900000
11200 0.57500000
11300 0.57400000
11400 0.57500000
11500 0.57400000
11600 0.57400000
11700 0.58200000
11800 0.57500000
11900 0.57500000
12000 0.57500000
12100 0.61800000
12200 0.57600000
12300 0.60000000
12400 0.57500000
12500 0.61600000
12600 0.57500000
