9 0 0.742833
9 500 0.7485
9 1000 0.7547
9 1500 0.733367
9 2000 0.7566
9 2500 0.775633
9 3000 0.771167
9 3500 0.763633
9 4000 0.7702
9 4500 0.8046
9 5000 0.7766
9 5500 0.782767
9 6000 0.784767
9 6500 0.7868
9 7000 0.791633
9 7500 0.7892
9 8000 0.803933
9 8500 0.796133
9 9000 0.688867
9 9500 0.804
9 10000 0.8098
9 10500 0.808767
9 11000 0.690333
9 11500 0.772933
9 12000 0.825567
9 12500 0.822767
9 13000 0.8343
9 13500 0.838
9 14000 0.8361
9 14500 0.845933
9 15000 0.842867
9 15500 0.8514
9 16000 0.8536
9 16500 0.858367
9 17000 0.857833
9 17500 0.8589
9 18000 0.8632
9 18500 0.8696
9 19000 0.870833
9 19500 0.8764
9 20000 0.8809
9 20500 0.881667
9 21000 0.723333
9 21500 0.7027
9 22000 0.875633
9 22500 0.9071
9 23000 0.915
9 23500 0.912567
9 24000 0.906833
9 24500 0.923267
9 25000 0.914733
9 25500 0.9136
9 26000 0.926
9 26500 0.9213
9 27000 0.925733
9 27500 0.939067
9 28000 0.7597
9 28500 0.941367
9 29000 0.946333
9 29500 0.937767
9 30000 0.944167
9 30500 0.948033
9 31000 0.949733
9 31500 0.9582
9 32000 0.951533
9 32500 0.9556
9 33000 0.961567
9 33500 0.965167
9 34000 0.9847
9 34500 0.981133
9 35000 0.984833
9 35500 0.976133
9 36000 0.9821
9 36500 1.0021
9 37000 0.987067
9 37500 0.784033
9 38000 0.978533
9 38500 0.998033
9 39000 1.00667
9 39500 1.01723
9 40000 1.00937
9 40500 1.02157
9 41000 1.02707
9 41500 1.01623
9 42000 1.02597
9 42500 1.0464
9 43000 1.02163
9 43500 1.03803
9 44000 1.0375
9 44500 1.03827
9 45000 1.0489
9 45500 1.04537
9 46000 1.0492
9 46500 1.0615
9 47000 1.04867
9 47500 1.06573
9 48000 1.08803
9 48500 1.07337
9 49000 1.1032
9 49500 1.07097
9 50000 1.07313
9 50500 1.08387
9 51000 1.08117
9 51500 1.08453
9 52000 1.09193
9 52500 1.10227
9 53000 1.0984
9 53500 1.1082
9 54000 1.11313
9 54500 0.791333
9 55000 0.792233
9 55500 0.794167
9 56000 0.791333
9 56500 0.796133
9 57000 0.801
9 57500 0.800667
9 58000 0.811967
9 58500 0.8879
9 59000 1.1433
9 59500 1.1432
9 60000 1.1456
9 60500 1.15763
9 61000 1.15573
9 61500 1.1605
9 62000 1.1561
9 62500 1.17143
9 63000 1.17737
9 63500 1.1736
9 64000 1.17993
9 64500 1.19373
9 65000 1.1998
9 65500 1.18253
9 66000 1.18673
9 66500 1.2269
9 67000 1.19517
9 67500 1.18067
9 68000 1.20027
9 68500 1.20557
9 69000 1.24297
9 69500 0.985867
9 70000 1.2323
9 70500 1.2158
9 71000 1.22353
9 71500 1.2421
9 72000 1.24147
9 72500 1.2194
9 73000 1.2464
9 73500 1.2651
9 74000 1.25423
9 74500 1.25043
9 75000 1.24537
9 75500 1.2494
9 76000 1.24093
9 76500 1.26697
9 77000 1.2514
9 77500 1.29697
9 78000 1.27437
9 78500 1.28813
9 79000 1.28177
9 79500 1.01977
9 80000 1.28877
9 80500 1.28583
9 81000 1.2903
9 81500 1.32633
9 82000 1.29033
9 82500 0.9689
9 83000 1.30727
9 83500 1.30877
9 84000 1.3074
9 84500 1.30913
9 85000 1.31737
9 85500 1.31067
9 86000 0.884833
9 86500 0.888033
9 87000 0.8905
9 87500 1.2847
9 88000 1.34947
9 88500 1.32973
9 89000 1.36863
9 89500 1.35587
9 90000 1.34257
9 90500 1.34143
9 91000 1.37013
9 91500 1.35273
9 92000 1.3625
9 92500 1.36153
9 93000 1.3741
9 93500 1.37733
9 94000 1.39147
9 94500 1.36683
9 95000 1.3765
9 95500 1.4188
9 96000 1.39403
9 96500 1.39943
9 97000 1.37833
9 97500 1.4084
9 98000 1.4149
9 98500 1.41263
9 99000 1.41187
9 99500 1.4063
9 100000 1.4239
