6 0 .60
6 500 .65
6 1000 .69
6 1500 .59
6 2000 .61
6 2500 .59
6 3000 .59
6 3500 .63
6 4000 .69
6 4500 .69
6 5000 .71
6 5500 .61
6 6000 .61
6 6500 .62
6 7000 .61
6 7500 .60
6 8000 .63
6 8500 .69
6 9000 .72
6 9500 .72
6 10000 .73
